timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1546451875785,130,HTTP Request,200,OK,http://www.example.com 1-32,text,true,,1592,116,100,100,130,0,0
1546451875806,110,HTTP Request,200,OK,http://www.example.com 1-82,text,true,,1592,116,100,100,110,0,0
1546451875800,116,HTTP Request,200,OK,http://www.example.com 1-85,text,true,,1597,116,100,100,116,0,0
1546451875811,111,HTTP Request,200,OK,http://www.example.com 1-43,text,true,,1608,116,100,100,111,0,0
1546451875813,109,HTTP Request,200,OK,http://www.example.com 1-35,text,true,,1592,116,100,100,109,0,0
1546451875812,111,HTTP Request,200,OK,http://www.example.com 1-81,text,true,,1592,116,100,100,111,0,0
1546451875830,113,HTTP Request,200,OK,http://www.example.com 1-53,text,true,,1592,116,100,100,113,0,0
1546451875842,107,HTTP Request,200,OK,http://www.example.com 1-6,text,true,,1597,116,100,100,107,0,0
1546451875842,108,HTTP Request,200,OK,http://www.example.com 1-67,text,true,,1592,116,100,100,108,0,0
1546451875842,108,HTTP Request,200,OK,http://www.example.com 1-36,text,true,,1608,116,100,100,108,0,0
1546451875836,116,HTTP Request,200,OK,http://www.example.com 1-98,text,true,,1592,116,100,100,116,0,0
1546451875837,115,HTTP Request,200,OK,http://www.example.com 1-1,text,true,,1597,116,100,100,115,0,0
1546451875837,115,HTTP Request,200,OK,http://www.example.com 1-75,text,true,,1614,116,100,100,115,0,0
1546451875846,109,HTTP Request,200,OK,http://www.example.com 1-9,text,true,,1592,116,100,100,108,0,0
1546451875837,119,HTTP Request,200,OK,http://www.example.com 1-18,text,true,,1592,116,100,100,119,0,0
1546451875857,110,HTTP Request,200,OK,http://www.example.com 1-55,text,true,,1592,116,100,100,110,0,0
1546451875860,109,HTTP Request,200,OK,http://www.example.com 1-39,text,true,,1592,116,100,100,109,0,0
1546451875869,118,HTTP Request,200,OK,http://www.example.com 1-56,text,true,,1614,116,100,100,118,0,0
1546451875877,119,HTTP Request,200,OK,http://www.example.com 1-64,text,true,,1614,116,100,100,119,0,0
1546451875883,113,HTTP Request,200,OK,http://www.example.com 1-12,text,true,,1597,116,100,100,113,0,0
1546451875878,118,HTTP Request,200,OK,http://www.example.com 1-29,text,true,,1608,116,100,100,118,0,0
1546451875878,119,HTTP Request,200,OK,http://www.example.com 1-20,text,true,,1608,116,100,100,119,0,0
